actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
10,173695.06897408966,3,100,300,0.02,8900204.39381064,8726509.32483655,8900096.474750064,False,11015086053.476963,394663260266.9177,20.57453432407268,1214874.1307053445,187.94243565966985,0.8231959924130972,0.823196131063021
10,173695.06897408966,2,100,200,0.02,13259074.285554456,13085379.216580367,13258966.36649388,False,7775146312.391309,479427982438.7363,27.99500327675321,1214874.1307053445,187.94243565966985,0.7595291662279392,0.7595292041348403
10,173695.06897408966,5,100,500,0.1,15875768.715547806,15702073.646573717,15875660.79648723,False,1587397044210.4824,427615218464.78394,16.001442538836933,1214874.1307053445,187.94243565966985,1.8044639501974853,1.804464332202931
10,173695.06897408966,5,300,1500,0.1,16595609.387943387,16421914.318969298,16595501.468882812,False,364190712839.8668,53219361827.894714,8.265697269117199,1214874.1307053445,187.94243565966985,3.2851532777059402,3.2851543602179873
10,173695.06897408966,3,200,600,0.1,17665393.640015036,17491698.571040947,17665285.720954463,False,175477363573.82455,65797605085.895515,10.95432707728203,1214874.1307053445,187.94243565966985,0.39338990446324307,0.39339001071493734
10,173695.06897408966,2,200,400,0.05,20392480.726488527,20218785.657514438,20392372.807427954,False,4898226578.087667,167257945788.49768,13.368296348041714,1214874.1307053445,187.94243565966985,0.33416323615931115,0.3341632549829735
10,173695.06897408966,1,50,50,0.001,24131610.010539442,23957914.941565353,24131502.09147887,False,159685898007253.47,8568839115542.794,103.53090971920076,1214874.1307053445,187.94243565966985,10189.533367196667,10189.53390822485
10,173695.06897408966,3,300,900,0.1,25900083.71382419,25726388.6448501,25899975.794763617,False,187066855507.539,17914091998.62432,9.009975257179866,1214874.1307053445,187.94243565966985,0.43385801291181186,0.4338582352423767
10,173695.06897408966,3,50,150,0.02,28600515.637530956,28426820.568556868,28600407.718470383,False,16853651450.569666,478707679001.6278,30.37907471066413,1214874.1307053445,187.94243565966985,0.8820973084912845,0.8820973222463355
10,173695.06897408966,1,200,200,0.02,30998157.365617033,30824462.296642944,30998049.44655646,False,175707871059.72705,500527641188.4961,19.800949587636076,1214874.1307053445,187.94243565966985,595.1964799427963,595.1965374916382
10,173695.06897408966,5,200,1000,0.1,32582370.95538698,32408675.886412892,32582263.03632641,False,795521241200.5466,73878714368.14958,9.030150572926726,1214874.1307053445,187.94243565966985,1.6689980790584367,1.6689987192499574
