base_label,c,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,cycle_start_objective,pre_objective,post_objective,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,3,100,2,123435557.15015572,34271378.74912694,34271386.954997964,0.2776459193799143,0.2776459858589031,1615.274866064011,214.99718484300845,219.31328659010367,4.225981571672199,4.225981571672199,1.0386179202104897,1.1648203938173285
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,3,100,3,34271386.954997964,70471918.36208591,70471933.88536566,2.0562902357766597,2.0562906887282657,219.31328659010367,572.3818021794272,561.904892092232,5.868534568304794,5.868534568304794,0.5104323826859825,1.080578011574362
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,3,200,1,33881106.741346315,12628483.38559192,12628492.202258607,0.3727293645393506,0.37272962476304267,237.57615895219422,124.93727938476925,124.17445721991953,2.2788953523038495,2.2788953523038495,1.8189828922478812,1.296339425244991
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,3,200,2,12628492.202258607,4588053.876614982,4588056.968372715,0.363309712919996,0.3633099577439768,124.17445721991953,109.6812822210344,110.07818382394822,3.9103945539398817,3.9103945539398817,1.0032031797353396,1.1616002704701396
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,3,200,3,4588056.968372715,23986756.69867465,23986759.94792304,5.228086064324139,5.228086772521185,110.07818382394822,159.98394180504783,159.43950140791355,5.1291071471386,5.129107147138599,0.3421008461840153,1.0483255135685643
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,4,100,1,33881106.741346315,123435518.99119535,123435557.15015572,3.6431961899450767,3.6431973162058173,237.57615895219422,1633.9300208239983,1615.274866064011,2.4104620525267757,2.4104620525267753,1.9694683023162043,1.3147667886154484
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,4,100,2,123435557.15015572,34271378.74912694,34271386.954997964,0.2776459193799143,0.2776459858589031,1615.274866064011,214.99718484300845,219.31328659010367,4.225981571672199,4.225981571672199,1.0386179202104897,1.1648203938173285
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,4,100,3,34271386.954997964,70471918.36208591,70471933.88536566,2.0562902357766597,2.0562906887282657,219.31328659010367,572.3818021794272,561.904892092232,5.868534568304794,5.868534568304794,0.5104323826859825,1.080578011574362
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,4,100,4,70471933.88536566,71421200.96430151,71421220.36938325,1.0134701437380729,1.0134704190970798,561.904892092232,531.1551108559999,579.6815170894715,9.145566335337978,9.145566335337977,0.6697239247239162,0.9171785800218699
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,4,200,1,33881106.741346315,12628483.38559192,12628492.202258607,0.3727293645393506,0.37272962476304267,237.57615895219422,124.93727938476925,124.17445721991953,2.2788953523038495,2.2788953523038495,1.8189828922478812,1.296339425244991
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,4,200,2,12628492.202258607,4588053.876614982,4588056.968372715,0.363309712919996,0.3633099577439768,124.17445721991953,109.6812822210344,110.07818382394822,3.9103945539398817,3.9103945539398817,1.0032031797353396,1.1616002704701396
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,4,200,3,4588056.968372715,23986756.69867465,23986759.94792304,5.228086064324139,5.228086772521185,110.07818382394822,159.98394180504783,159.43950140791355,5.1291071471386,5.129107147138599,0.3421008461840153,1.0483255135685643
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,4,200,4,23986759.94792304,10083282.9859444,10083288.172752727,0.4203686953901204,0.42036891162642487,159.43950140791355,114.2522465518847,117.59577558204863,7.7622567625456576,7.762256762545657,0.6126029022082279,0.9233952361103016
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,100,1,33881106.741346315,123435518.99119535,123435557.15015572,3.6431961899450767,3.6431973162058173,237.57615895219422,1633.9300208239983,1615.274866064011,2.4104620525267757,2.4104620525267753,1.9694683023162043,1.3147667886154484
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,100,2,123435557.15015572,34271378.74912694,34271386.954997964,0.2776459193799143,0.2776459858589031,1615.274866064011,214.99718484300845,219.31328659010367,4.225981571672199,4.225981571672199,1.0386179202104897,1.1648203938173285
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,100,3,34271386.954997964,70471918.36208591,70471933.88536566,2.0562902357766597,2.0562906887282657,219.31328659010367,572.3818021794272,561.904892092232,5.868534568304794,5.868534568304794,0.5104323826859825,1.080578011574362
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,100,4,70471933.88536566,71421200.96430151,71421220.36938325,1.0134701437380729,1.0134704190970798,561.904892092232,531.1551108559999,579.6815170894715,9.145566335337978,9.145566335337977,0.6697239247239162,0.9171785800218699
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,100,5,71421220.36938325,116378768.76824601,116378799.2645687,1.6294704594285414,1.6294708864210028,579.6815170894715,1485.0367778432405,1364.968816095944,13.27080792551629,13.270807925516289,0.6401056898025004,0.912844867857388
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,200,1,33881106.741346315,12628483.38559192,12628492.202258607,0.3727293645393506,0.37272962476304267,237.57615895219422,124.93727938476925,124.17445721991953,2.2788953523038495,2.2788953523038495,1.8189828922478812,1.296339425244991
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,200,2,12628492.202258607,4588053.876614982,4588056.968372715,0.363309712919996,0.3633099577439768,124.17445721991953,109.6812822210344,110.07818382394822,3.9103945539398817,3.9103945539398817,1.0032031797353396,1.1616002704701396
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,200,3,4588056.968372715,23986756.69867465,23986759.94792304,5.228086064324139,5.228086772521185,110.07818382394822,159.98394180504783,159.43950140791355,5.1291071471386,5.129107147138599,0.3421008461840153,1.0483255135685643
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,200,4,23986759.94792304,10083282.9859444,10083288.172752727,0.4203686953901204,0.42036891162642487,159.43950140791355,114.2522465518847,117.59577558204863,7.7622567625456576,7.762256762545657,0.6126029022082279,0.9233952361103016
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer13,5,200,5,10083288.172752727,12473250.751425046,12473259.985437958,1.237022143741813,1.23702305951579,117.59577558204863,128.37823227937173,123.67762212549619,10.766505799652972,10.766505799652972,0.9375273065797405,0.8549499247958755
