inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
2,21.039698147825813,2006508716.1706307,2006509019.8414888,394292.4876075409,376918.2728511281,376810.35366895853,18.736594824287128,28.968786100412704,26.834810139172628,26.834810139172628,26.834810139172628,1.0,fixed,14,3,100,message_conditioned_information
3,17.468075811314783,1129120301.6783874,1129120451.2793212,91563.10702920322,108569.89318615638,108461.97400398682,15.433567649456746,45.20923427021617,32.58297416467604,32.58297416467603,32.58297416467603,1.0,fixed,14,3,100,message_conditioned_information
1,1.2824943409989455,6752829678.048595,6752830747.074542,4345280.742848129,4288449.390270647,4288016.928496952,7.1158925715291526,13.998352545576514,10.710063723085577,10.710063723085579,10.710063723085579,1.0,fixed,15,3,100,message_conditioned_information
2,1.0512180245229241,424792942.8430766,424793032.24337167,14363.916971430675,17184.146524392094,16751.684750697343,4.582380265129484,14.778155794877158,12.07368386041844,12.073683860418443,12.073683860418443,1.0,fixed,15,3,100,message_conditioned_information
3,0.9164922844250741,239654237.29189453,239654298.21335962,2137.7060071070814,4287.746883257168,3855.285109562416,3.7468567001708504,15.186419816125861,14.985462767977532,14.985462767977532,14.985462767977532,1.0,fixed,15,3,100,message_conditioned_information
1,0.49614229676929267,2987971719.7058454,2987971787.6151304,880264.6247612182,883949.7666490123,883702.407135041,8.348484491838324,10.414940217065368,3.662595190890736,3.6625951908907366,3.6625951908907366,1.0,fixed,16,3,100,message_conditioned_information
2,0.43091429650163393,66602806.29618332,66602815.56781644,939.5841059575966,913.1040767997011,665.7445628283776,8.520673481251725,7.130742016817574,3.555446288516096,3.555446288516096,3.555446288516096,1.0,fixed,16,3,100,message_conditioned_information
3,0.29239815446394457,175174996.07168785,175175017.31033167,2103.612703788825,2120.0576550751407,1872.6981411038173,10.601120553866355,12.239739391258562,3.389189676315368,3.389189676315368,3.389189676315368,1.0,fixed,16,3,100,message_conditioned_information
1,1.1725663052674469,42726080.29982831,42725663.8750577,915.9352238240746,988.1813544551597,880.2221416864022,9.19307610904734,8.193129302905266,8.536923031088826,8.536923031088824,8.536923031088824,1.0,fixed,17,3,100,message_conditioned_information
2,0.6983509178447259,126747950.12723987,126747945.56473686,2219.279956212176,1840.9456331659958,1732.9864203972384,7.263545162544988,19.21289079921772,14.041108812429684,14.041108812429684,14.041108812429684,1.0,fixed,17,3,100,message_conditioned_information
