outer,nonlinear_objective,accepted,damping,attempts,step_norm,gradient_inf_norm,linear_residual_norm,predicted_reduction,actual_reduction,rho,relative_objective_improvement
81,3410.906955088176,True,0.05149970442540745,2,2.807123284972058,572.8850203690564,8.862029060720533e-12,34.02135552177035,29.27403690251367,0.8604606269665281,0.008509446732793557
82,3384.0276895534544,True,0.09665123208235812,2,2.6121434904430094,1547.6679345662924,3.689428323957116e-12,38.53638884723442,26.879265534721526,0.6975034853752398,0.007880386621108128
83,3347.8874173311306,True,0.03221707736078604,1,2.8057038880311387,2134.293002573186,5.256173632997709e-12,37.59210199783317,36.1402722223238,0.9613793935866355,0.010679662088430712
84,3304.9749401470203,True,0.022872513958534457,1,7.245873682370744,1151.667324223458,9.025544891770057e-12,51.64115936066575,42.91247718411023,0.8309743180707128,0.012817777850582326
85,3227.408086445221,True,0.007624171319511486,1,8.967593015458734,2181.6898987381815,1.6786857984015274e-11,69.72417863770383,77.56685370179912,1.112481426347765,0.023469725219262508
86,3094.6001928136116,True,0.0025413904398371616,1,20.332332243778644,543.3222939102274,8.39977396143419e-11,121.50335238599052,132.80789363160966,1.093038924635651,0.041150015763233974
87,2890.6722953806056,True,0.002137634496614703,1,46.360415984447386,1025.4630442154646,1.340966697320415e-10,264.56572554279165,203.9278974330059,0.7708024046373384,0.06589797864892996
88,2551.9934021964827,True,0.000712544832204901,1,49.93723106227968,5894.918420416188,1.0188391522621759e-10,344.2743124750283,338.6788931841229,0.9837472065496863,0.11716267310042149
89,2390.8844749875075,True,0.0014249655579234486,2,66.06183080642613,8514.392932151373,1.6365001580855733e-10,308.54168083473786,161.10892720897527,0.5221626030334261,0.06313062058479851
90,2258.2174907039284,True,0.002853201747358706,2,32.9316104322557,21949.54181206738,3.627028180832532e-11,296.3620568278925,132.66698428357904,0.4476517193313423,0.055488663576801316
91,2072.946008749705,True,0.007608537992956549,3,5.414893534101987,14853.73329764321,5.012950876957511e-12,194.48556484033188,185.27148195422342,0.9526233070630563,0.08204324105933253
92,2051.939606906809,True,0.021193313116702278,3,2.3792346172284313,2802.3068462464907,1.1266708966774223e-12,22.502292608446382,21.00640184289614,0.933522739590154,0.010133598151727128
93,2030.298944155751,True,0.02116425730513563,1,5.728387306125363,1039.9234639546464,6.892474123392687e-12,38.95390540905703,21.64066275105779,0.5555453945838816,0.010546442340805514
94,1973.011742436091,True,0.00705475243504521,1,5.15225338232582,2385.0845028811614,4.049503698245496e-12,57.72693056474398,57.28720171966006,0.9923826047776655,0.02821614121632788
95,1945.5912355806418,True,0.01315531283257289,2,7.190057076609326,576.5386578382146,2.9342529717327356e-12,38.965660922868366,27.420506855449275,0.7037095279797138,0.013897792023068747
96,1930.8300413967231,True,0.09207493151839331,3,1.492497420841221,1976.1302072037884,4.105730866373768e-13,19.679555356362176,14.761194183918633,0.7500776270916358,0.007586996648611704
97,1913.7231649816345,True,0.030691643839464437,1,1.2538740464945695,1269.88144522088,6.775110647817988e-13,17.43370399055399,17.106876415088664,0.9812531189216928,0.008859856149075605
98,1898.922456379235,True,0.010230547946488144,1,3.562517603887031,379.3920215372205,1.2790504800275795e-12,14.48357878530981,14.800708602399482,1.0218958188297582,0.00773398622811859
99,1879.4946651620387,True,0.003410182648829381,1,9.340521319476002,98.19566339550487,2.242233247359937e-12,19.216632453456054,19.427791217196273,1.0109883333748335,0.010230955535825386
100,1877.8591657745594,True,0.006090348495128367,1,24.0854369430969,470.5888582045989,8.34568457042977e-12,42.3942821607395,1.6354993874792854,0.03857830122652457,0.0008701803829479252
