actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
8,1192540.651578343,2,100,200,0.01,1225434.2428363978,32893.59125805483,1225326.3237758237,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.005,1205772.5186653559,13231.867087012855,1205664.5996047817,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.002,1197051.31868852,4510.66711017699,1196943.3996279459,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,2,100,200,0.001,1194664.7601701617,2124.1085918187164,1194556.8411095876,False,12984307.920444598,38720944438.6099,0.4231292930178425,554389780.9745901,564.5806825508076,0.3569432662927588,0.3569433184959222
8,1192540.651578343,3,50,150,1.0,10196328.058281794,9003787.406703452,10196220.13922122,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.7,9637396.307248043,8444855.6556697,9637288.388187468,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.5,11063176.905929815,9870636.254351472,11063068.98686924,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.3,8122721.549868947,6930180.898290604,8122613.630808373,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.2,5321233.782884284,4128693.131305941,5321125.86382371,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.1,2595587.0141824945,1403046.3626041515,2595479.0951219206,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.05,1633984.9625711357,441444.3109927927,1633877.0435105616,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.02,1292995.5543767519,100454.90279840888,1292887.6353161777,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.01,1228872.6723415907,36332.02076324774,1228764.7532810166,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.005,1207116.4037059066,14575.75212756358,1207008.4846453324,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.002,1197494.2308847418,4953.579306398751,1197386.3118241676,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,3,50,150,0.001,1194870.0593256035,2329.4077472605277,1194762.1402650294,False,10196328.058281794,41163452320.88338,0.21627606081066836,554389780.9745901,564.5806825508076,0.9321371157116798,0.9321371707773467
8,1192540.651578343,2,200,400,1.0,11194182.262354841,10001641.610776499,11194074.343294267,False,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.7,1050179.5967287445,-142361.05484959856,1050071.6776681703,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.5,626003.8684780139,-566536.7831003291,625895.9494174399,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.3,1124944.7470796742,-67595.90449866885,1124836.8280191,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.2,1220558.7279398215,28018.07636147854,1220450.8088792474,False,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.1,1195463.2140538176,2922.5624754745513,1195355.2949932434,False,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.05,1177398.1869207707,-15142.46465757233,1177290.2678601965,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.02,1180276.2797292387,-12264.371849104296,1180168.3606686646,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.01,1185169.8636597653,-7370.787918577669,1185061.9445991912,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.005,1188525.5960776533,-4015.055500689661,1188417.6770170792,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.002,1190852.9040158053,-1687.7475625376683,1190744.9849552312,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
8,1192540.651578343,2,200,400,0.001,1191682.9378048833,-857.7137734596618,1191575.0187443092,True,11194182.262354841,13362943892.580091,0.6822427533361606,554389780.9745901,564.5806825508076,0.1849285683511939,0.1849285939865051
9,626003.8684780139,1,100,100,1.0,18803522.85507533,18177518.986597314,18803414.936014757,False,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.7,6659268.812753373,6033264.944275359,6659160.893692799,False,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.5,2768062.2734260377,2142058.404948024,2767954.354365464,False,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.3,975514.7254232279,349510.856945214,975406.8063626538,False,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.2,616982.2085679355,-9021.659910078393,616874.2895073615,True,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.1,518226.06648733345,-107777.80199068045,518118.1474267594,True,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.05,548984.8218079078,-77019.04667010612,548876.9027473337,True,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.02,589930.1895238468,-36073.67895416706,589822.2704632728,True,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.01,607110.6786785756,-18893.189799438347,607002.7596180015,True,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.005,616345.0712086709,-9658.79726934305,616237.1521480968,True,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.002,622089.6564693564,-3914.212008657516,621981.7374087824,True,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
9,626003.8684780139,1,100,100,0.001,624038.3330032994,-1965.5354747144738,623930.4139427254,True,18803522.85507533,1981105492.3804624,0.46275629479972546,18777395.43672451,393.5383763604857,1.6660651497577081,1.6660660245917085
10,518226.06648733345,1,100,100,1.0,19211513.304265264,18693287.23777793,19211405.38520469,False,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.7,4091298.8887692955,3573072.8222819623,4091190.9697087216,False,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.5,937186.5910944106,418960.5246070772,937078.6720338366,False,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.3,260929.2592002711,-257296.80728706234,260821.34013969707,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.2,303482.1969352027,-214743.86955213075,303374.27787462866,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.1,413879.5113946853,-104346.55509264814,413771.5923341113,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.05,469400.1330442483,-48825.933443085174,469292.21398367424,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.02,499645.08251876937,-18580.983968564076,499537.16345819534,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.01,509098.2755367494,-9127.79095058405,508990.35647617537,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.005,513702.9051879109,-4523.161299422558,513594.98612733686,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.002,516426.56729527825,-1799.4991920551984,516318.6482347042,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
10,518226.06648733345,1,100,100,0.001,517327.94277252426,-898.1237148091896,517220.0237119502,True,19211513.304265264,957323706.5268492,0.7797171004596758,15018182.72399258,366.45264578340516,1.2225795565077986,1.222580146482185
11,260929.2592002711,1,100,100,1.0,17229096744.54253,17228835815.28333,17229096636.62347,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.7,5891935704.895576,5891674775.636375,5891935596.976515,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.5,2225039513.4469333,2224778584.187733,2225039405.5278726,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.3,552831732.3557554,552570803.0965552,552831624.4366949,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.2,196535013.6815082,196274084.42230794,196534905.76244763,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.1,37605834.3277495,37344905.06854923,37605726.408688925,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.05,7913374.646626682,7652445.387426411,7913266.727566108,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.02,1157716.2148491892,896786.955648918,1157608.295788615,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.01,386349.4801141762,125420.22091390507,386241.56105360214,False,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.005,246322.3255614766,-14606.933638794493,246214.40650090258,True,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.002,236963.26543190575,-23965.993768365355,236855.34637133172,True,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
11,260929.2592002711,1,100,100,0.001,245961.56036145834,-14967.698838812765,245853.6413008843,True,17229096744.54253,179167527563.49744,1.007406035031897,1301083.9766266684,322.8825116122876,335.7706061247725,335.77066954081573
12,236963.26543190575,1,100,100,1.0,10963682.322231542,10726719.056799637,10963574.403170967,False,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.7,3086364.748662397,2849401.483230491,3086256.829601823,False,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.5,1039873.3548807653,802910.0894488596,1039765.4358201913,False,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.3,320335.9352031358,83372.66977123008,320228.0161425618,False,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.2,221644.32514217083,-15318.940289734921,221536.4060815968,True,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.1,208304.9634443052,-28658.301987600542,208197.04438373118,True,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.05,219374.79789688354,-17588.46753502221,219266.8788363095,True,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.02,229334.40019504732,-7628.86523685843,229226.4811344733,True,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.01,233062.90688482538,-3900.3585470803664,232954.98782425135,True,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.005,234992.69383677255,-1970.571595133195,234884.77477619852,True,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.002,236170.27548081303,-792.9899510927207,236062.356420239,True,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
12,236963.26543190575,1,100,100,0.001,236565.98770089168,-397.2777310140664,236458.06864031765,True,10963682.322231542,1770118826.8793638,0.8323451755945259,1288416.298235214,322.21252097579355,10.220990164168231,10.22098828773342
13,208304.9634443052,1,100,100,1.0,6351586.407913827,6143281.444469522,6351478.488853253,False,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.7,1805245.2357020963,1596940.2722577911,1805137.316641522,False,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.5,643316.5682245999,435011.6047802947,643208.6491640259,False,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.3,241177.96780451637,32873.00436021117,241070.04874394235,False,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.2,188054.93770668795,-20250.025737617252,187947.01864611392,True,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.1,184417.7407343243,-23887.22270998091,184309.82167375027,True,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.05,193828.76066253,-14476.20278177521,193720.84160195597,True,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.02,201980.11194012553,-6324.851504179678,201872.1928795515,True,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.01,205057.81643658353,-3247.14700772168,204949.8973760095,True,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.005,206660.53311815203,-1644.430326153175,206552.614057578,True,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.002,207642.2228138557,-662.7406304494943,207534.30375328168,True,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
13,208304.9634443052,1,100,100,0.001,207972.76796373827,-332.1954805669375,207864.84890316424,True,6351586.407913827,954763417.0028015,0.838610596753397,1466443.2002828901,312.36014662104714,2.2564803603465418,2.2564792808694905
14,184417.7407343243,1,100,100,1.0,3403131.2865199354,3218713.545785611,3403023.3674593614,False,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.7,912410.2750720935,727992.5343377691,912302.3560115194,False,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.5,329697.93823105586,145280.19749673156,329590.0191704818,False,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.3,155167.67425740615,-29250.066476918146,155059.75519683212,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.2,142492.81317371668,-41924.92756060761,142384.89411314265,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.1,154854.30527942488,-29563.435454899416,154746.38621885085,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.05,167642.46537213816,-16775.275362186134,167534.54631156413,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.02,177218.59768227168,-7199.143052052619,177110.67862169765,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.01,180734.50713630795,-3683.233598016348,180626.58807573392,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.005,182554.94650561543,-1862.7942287088663,182447.0274450414,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.002,183667.50387793445,-750.236856389849,183559.58481736042,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
14,184417.7407343243,1,100,100,0.001,184041.7659361328,-375.9747981914843,183933.84687555878,True,3403131.2865199354,154157299.04918605,0.8589016756782842,2210391.1226330386,303.1329038466552,0.28074836516519436,0.28074867402561665
15,142492.81317371668,1,100,100,1.0,1724705.339127226,1582212.5259535094,1724597.420066652,False,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.7,421973.1048142656,279480.29164054897,421865.1857536916,False,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.5,154001.90372659272,11509.090552876034,153893.9846660187,False,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.3,90831.14379756656,-51661.66937615012,90723.22473699253,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.2,94143.83462156312,-48348.97855215357,94035.91556098909,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.1,111115.91429394398,-31376.898879772707,111007.99523336995,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.05,124709.01712154724,-17783.796052169448,124601.0980609732,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.02,134815.83064999894,-7676.982523717743,134707.9115894249,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.01,138554.4110470966,-3938.402126620087,138446.49198652257,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.005,140498.02727410867,-1994.7858996080176,140390.10821353464,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.002,141688.678458525,-804.1347151916707,141580.75939795098,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
15,142492.81317371668,1,100,100,0.001,142089.70232905436,-403.1108446623257,141981.78326848033,True,1724705.339127226,1058136095.6928704,0.9321936990851004,4163318.266082891,286.91517377890636,1.6147870268788223,1.614787754499056
16,90831.14379756656,1,100,100,1.0,838685.5038589843,747854.3600614178,838577.5847984103,False,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.7,361650.26002297876,270819.11622541223,361542.34096240473,False,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.5,158279.05395545837,67447.9101578918,158171.13489488434,False,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.3,52424.99788240881,-38406.14591515775,52317.07882183477,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.2,38019.45588799673,-52811.68790956983,37911.53682742269,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.1,50491.09518689108,-40340.04861067548,50383.17612631704,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.05,67112.73182089576,-23718.411976670803,67004.81276032173,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.02,80483.60426118983,-10347.539536376731,80375.6852006158,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.01,85513.28726751245,-5317.856530054109,85405.36820693842,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.005,88136.1254307397,-2695.0183668268583,88028.20637016567,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.002,89744.46604128325,-1086.6777562833158,89636.54698070922,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
16,90831.14379756656,1,100,100,0.001,90286.35910945926,-544.7846881073056,90178.44004888523,True,838685.5038589843,3223315758.060342,0.8085831526789048,7841715.128512414,271.3008409752143,5.190421133738751,5.190422399020206
17,38019.45588799673,1,100,100,1.0,1589583.3133848554,1551563.8574968586,1589475.3943242813,False,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.7,621987.2833908518,583967.8275028551,621879.3643302778,False,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.5,270354.13189713645,232334.67600913972,270246.2128365624,False,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.3,89603.90503050816,51584.44914251143,89495.98596993413,False,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.2,48370.56213017166,10351.10624217493,48262.64306959762,False,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.1,32780.7611477836,-5238.694740213126,32672.842087209567,True,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
17,38019.45588799673,1,100,100,0.05,33081.29955294074,-4938.156335055988,32973.380492366705,True,1589583.3133848554,2803657823.4388137,0.9495046019227731,3483456.3247480863,257.564457779026,20.43333433223678,20.433338194007494
