outer_sample,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,outer_start_objective,cycle_start_objective,pre_objective,post_objective,post_objective_delta_vs_outer_start,post_objective_gap_to_direct_optimum,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
19,150,3,33871876.307017036,29508684.700289097,29508690.440932415,0.8711854174483968,0.8711855869295104,109.57278813537108,218.3854676647854,187.73743320354112,187.7091214611399,78.1363333257688,79.79006088710386,5.31880614037256,5.31880614037256,1.343490678001689,0.5900833137473103
19,150,4,29508690.440932415,22660696.392536595,22660701.39823269,0.7679329734369792,0.7679331430716198,109.57278813537108,187.7091214611399,141.59862909327737,152.7126877519789,43.13989961660782,44.79362717794288,7.652605499252627,7.652605499252628,1.3164360582627896,0.6160370970146909
19,150,5,22660701.39823269,15135259.311782785,15135268.889030246,0.6679078041672261,0.6679082268040761,109.57278813537108,152.7126877519789,131.8913816609754,127.26564580867662,17.69285767330554,19.3465852346406,11.359300581425039,11.359300581425039,1.8878447875077675,0.4338187198914344
19,150,6,15135268.889030246,18547347.297501944,18547360.13125362,1.2254389025717745,1.225439750508588,109.57278813537108,127.26564580867662,115.66905912493526,137.01420218374432,27.441414048373233,29.095141609708293,16.577112693886406,16.577112693886406,1.5742657151825055,0.5798088196391421
19,150,7,18547360.13125362,95620249.40252936,95620264.32753824,5.155464105180254,5.15546490987746,109.57278813537108,137.01420218374432,1122.1996775658408,896.5870085446097,787.0142204092386,788.6679479705737,24.442640542190063,24.442640542190063,2.5615689420862062,0.32961664592837997
19,150,8,95620264.32753824,61405057.6734406,61405090.813449696,0.6421761967013953,0.6421765432807456,109.57278813537108,896.5870085446097,166.5609559252159,443.4992619459293,333.9264738105582,335.5802013718933,35.80580953602729,35.8058095360273,1.8161865867255926,0.6866836715517071
19,150,9,61405090.813449696,99422461.489125,99422504.79344802,1.61912408518657,1.6191247904102322,109.57278813537108,443.4992619459293,2365.9176001483156,845.7362512916102,736.1634631562391,737.8171907175741,52.6535027240269,52.65350272402691,3.6771624669705,0.5067053100463108
19,150,10,99422504.79344802,179497961.19677082,179498031.86294213,1.805405743595788,1.8054064543621429,109.57278813537108,845.7362512916102,445.4393010818645,3172.6650884681426,3063.0923003327716,3064.7460278941066,77.2418530534802,77.24185305348021,2.6325710811126264,1.0897322858055551
19,200,1,3951577.9128119433,204457601.68065655,204457628.48618296,51.74074918724416,51.740755970743564,109.57278813537108,109.57278813537108,4010.9642348331113,3990.868006445305,3881.295218309934,3882.948945871269,2.6743038522258207,2.6743038522258207,1.2647975291175053,0.7515443980686394
19,200,2,204457628.48618296,19991215.19759006,19991216.43357185,0.09777681246528322,0.09777681851045648,109.57278813537108,3990.868006445305,152.05339968542773,147.11196912391483,37.53918098854375,39.19290854987881,3.516186854289943,3.516186854289943,1.051468814798101,0.6961030203268085
19,200,3,19991216.43357185,9645720.356771737,9645722.607857786,0.4824979204653795,0.4824980330691351,109.57278813537108,147.11196912391483,115.93069512610191,116.23767638881655,6.6648882534454685,8.318615814780529,5.1947633790327306,5.1947633790327306,1.3750647166023375,0.5795217507659776
19,200,4,9645722.607857786,6907288.500083948,6907283.299993436,0.7160986046247066,0.7160980655162621,109.57278813537108,116.23767638881655,118.0322977179804,113.7382043352063,4.165416199835221,5.819143761170281,7.378616926000931,7.378616926000932,1.403296109459144,0.5866928339734885
19,200,5,6907283.299993436,255465.25536065229,255449.44020147817,0.03698491060311585,0.03698262096788776,109.57278813537108,113.7382043352063,108.56040496594863,108.58841135164333,-0.984376783727754,0.6693507776073062,10.800786534631985,10.800786534631985,1.8803100296340198,0.43658814493427034
19,200,6,255449.44020147817,4016481.095764867,4016489.83434689,15.723193961971445,15.723228170627435,109.57278813537108,108.58841135164333,113.15540315702746,109.6314488485463,0.058660713175214596,1.7123882745102748,15.523441214151838,15.523441214151838,1.710975177926813,0.5325840161492222
19,200,7,4016489.83434689,34135195.94224228,34135204.05403402,8.498763186286741,8.498765205908867,109.57278813537108,109.6314488485463,248.89122183526703,196.94784488425512,87.37505674888403,89.0287843102191,22.55376762052783,22.553767620527832,2.4548267388238174,0.34784566193487204
19,200,8,34135204.05403402,30914022.416915696,30914047.11157834,0.905634616039811,0.9056353394766068,109.57278813537108,196.94784488425512,125.95822298398717,187.8642379672415,78.29144983187042,79.94517739320548,32.5421593379417,32.5421593379417,1.9984303555400165,0.6008154930735549
19,200,9,30914047.11157834,24395046.366401963,24395016.69124897,0.7891249656944853,0.7891240057699278,109.57278813537108,187.8642379672415,143.751522763331,233.08678495463568,123.51399681926459,125.16772438059965,47.13794412673493,47.13794412673492,3.3341862314803463,0.47997250387316276
19,200,10,24395016.69124897,84111123.8760893,84111161.77001613,3.4478813825227603,3.4478829358697944,109.57278813537108,233.08678495463568,422.71231130297446,772.9350461926364,663.3622580572653,665.0159856186003,68.08450599217811,68.08450599217811,2.691863832693319,0.9160723512339656
19,300,1,3951577.9128119433,118251017.86239398,118251033.77478522,29.925012354937103,29.925016381781973,109.57278813537108,109.57278813537108,1410.0284097023668,1404.395385953033,1294.8225978176617,1296.476325378997,2.6484347837732503,2.6484347837732507,1.1691593462554701,0.7277649850361724
19,300,2,118251033.77478522,3669355.67921582,3669355.828666575,0.03103022072690108,0.031030221990744195,109.57278813537108,1404.395385953033,110.42758247204874,109.61360164341677,0.040813508045687286,1.6945410693807474,3.441465753076041,3.441465753076042,1.0904984003764542,0.6750922124495743
19,300,3,3669355.828666575,5498367.35019586,5498366.054770921,1.4984557527074005,1.4984553996686114,109.57278813537108,109.61360164341677,111.51900186079747,111.06463830167448,1.4918501663033936,3.145577727638454,5.013324279394964,5.013324279394966,1.4301776690621464,0.5632379398193642
