outer,nonlinear_objective,accepted,damping,attempts,step_norm,gradient_inf_norm,linear_residual_norm,predicted_reduction,actual_reduction,rho,relative_objective_improvement
87,3109.0945433422753,True,0.001952035387584147,1,31.858844735026643,878.0893923341096,8.103541231652467e-11,62.92301376110058,36.028181735036924,0.5725755900984797,0.011455254654379597
88,3081.6315494630726,True,0.0019844928143509994,1,33.62584959976351,957.9693656761164,1.0576462255765567e-10,73.74953215900142,27.462993879202713,0.3723819402676814,0.008833116361164111
89,3057.3112368851866,True,0.0022162927142879243,1,36.84466021959015,945.4806399527956,4.211758399864562e-11,95.15478971136649,24.320312577885943,0.2555868459344703,0.007892024788662157
90,3051.5293034363053,True,0.0038287098164028434,1,38.43710620810551,897.4563033662694,7.898357481678215e-11,114.94237138913522,5.781933448881318,0.050302889865623986,0.0018911824805812048
91,3019.076317899735,True,0.004381573650876336,1,33.884217630822455,718.7740513444011,1.556133631838011e-11,136.5385301321736,32.452985536570395,0.23768371832591784,0.010634990625856131
92,2991.1364227809922,True,0.004827529227790687,1,27.716483736697434,273.92077102458836,2.2476500737195545e-11,104.81975126531931,27.939895118742697,0.2665518166325481,0.009254451420485952
93,2960.521261822479,True,0.004901850590307897,1,23.059192953457618,259.6971534505637,2.450238603970823e-11,81.50664901724238,30.615160958513115,0.37561550287801193,0.010235294092687636
94,2939.7128397595106,True,0.004971450360853098,1,19.230993465159887,244.0679307611286,1.651170083881523e-11,54.91427872834432,20.808422062968475,0.3789255280198752,0.007028634562198326
95,2920.418484898116,True,0.004973943127395523,1,16.546996106402943,252.45763296871797,2.136534292716091e-11,41.91895827372507,19.294354861394822,0.4602775368463434,0.006563346800557988
96,2904.5158233647944,True,0.004973931508074405,1,14.291232979943937,243.6878094278336,2.4697300133059215e-11,31.388835680392127,15.902661533321407,0.5066343235934497,0.0054453365555506
97,2889.342880061453,True,0.0049444997332305325,1,12.830838919087135,250.30816601398678,2.2681082431377614e-11,25.697854828339835,15.172943303341526,0.5904361825022322,0.005223914836781343
98,2875.2994219758793,True,0.004791018963988161,1,11.480296277117885,243.61398103337112,1.4130896721034272e-11,21.370645659415523,14.043458085573548,0.6571377537854712,0.004860433208700679
99,2861.315675607781,True,0.004314850822643037,1,10.91139286424972,248.03145498378257,1.6160059653445042e-11,19.11379898011269,13.98374636809831,0.7316047627500927,0.004863405272237285
100,2846.617226765236,True,0.0034891734657960336,1,10.999717949151883,246.05134332188067,2.7328483332635032e-11,18.649833823575868,14.698448842545076,0.7881276037947471,0.005136954642176254
