actual_outer,start_objective,c,k,ck_cost,beta,post_objective,objective_delta,gap_to_direct_optimum,improves,raw_full_step_objective,linear_residual_approx,e_rel_to_exact,exact_after_objective,exact_step_norm,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
20,109.57278813537108,2,300,600,0.1,109.00553729374498,-0.5672508416261053,1.0864767197089549,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.05,109.27497203270924,-0.2978161026618409,1.3559114586732193,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.02,109.45029063667292,-0.1224974986981664,1.5312300626368938,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.01,109.51098042659414,-0.06180770877693931,1.5919198525581209,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.005,109.54174481061554,-0.031043324755543722,1.6226842365795164,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.002,109.5603373677216,-0.012450767649482941,1.6412767936855772,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,2,300,600,0.001,109.56655718117716,-0.006230954193924276,1.6474966071411359,True,109.64756343883562,3713005.263669911,0.6751891055916381,107.94250827356883,3.2404989191949714,0.03139934602139663,0.03139934717815122
20,109.57278813537108,3,50,150,1.0,4190.527196160332,4080.954408024961,4082.608135586296,False,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.7,2070.328311004532,1960.755522869161,1962.4092504304963,False,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.5,1085.689548103425,976.116759968054,977.770487529389,False,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.3,441.64410010475825,332.0713119693872,333.72503953072226,False,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.2,246.6841346200869,137.1113464847158,138.76507404605087,False,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.1,136.08139608839863,26.50860795302755,28.16233551436261,False,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.05,112.33175797510049,2.758969839729403,4.412697401064463,False,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.02,108.15959815300158,-1.4131899823695022,0.24053757896555794,True,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.01,108.44690530408718,-1.1258828312839029,0.5278447300511573,True,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.005,108.9050411770893,-0.6677469582817821,0.9859806030532781,True,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.002,109.28053812342564,-0.2922500119454412,1.361477549389619,True,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,50,150,0.001,109.42247143334833,-0.15031670202274938,1.5034108593123108,True,4190.527196160332,204895852.46383625,0.37510072563074914,107.94250827356883,3.2404989191949714,0.3495895637677523,0.34958962437617375
20,109.57278813537108,3,100,300,1.0,574.5135166719876,464.9407285366166,466.5944560979516,False,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
20,109.57278813537108,3,100,300,0.7,325.9942773618982,216.42148922652711,218.07521678786216,False,574.5135166719876,71042918.14900951,0.5798520546323009,107.94250827356883,3.2404989191949714,1.1964035093919188,1.1964037405052728
