inner_cycle,e_rel_to_exact,pre_linear_residual_norm,post_linear_residual_norm,pre_objective,post_objective,objective_gap_to_exact_after_cycle,e_norm,pre_e_norm,delta_z_norm,delta_e_raw_norm,delta_e_norm,coarse_damping,coarse_damping_mode,outer,inner_cycles,pre_sweeps,basis_source
1,1.6830564104854715,1096549414.648827,1096549778.0066886,112806.6028142603,112003.61246771902,111892.96457284153,8.162500307382489,9.344522601610315,8.59047184399957,8.590471843999572,8.590471843999572,1.0,fixed,30,3,100,message_conditioned_information
2,1.5454518681169378,400116161.1806817,400116229.7624238,14474.262726616898,14913.354164969238,14802.706270091741,6.3808091721246605,17.140487523965856,11.765632417151942,11.765632417151943,11.765632417151943,1.0,fixed,30,3,100,message_conditioned_information
3,1.3315234871671968,265938607.52176672,265938653.2807219,7140.456239435961,6801.433237955435,6690.78534307794,3.9494869246601008,13.083264095443774,14.70122052019276,14.701220520192763,14.701220520192763,1.0,fixed,30,3,100,message_conditioned_information
1,1.1891696343558222,1096459510.4824452,1096459650.8547423,113126.04626685806,113394.71294573136,113284.0816378383,3.385115285903151,4.83013697872711,6.210441816877616,6.210441816877616,6.210441816877616,1.0,fixed,31,3,100,message_conditioned_information
2,1.0566729227362637,207603808.66974372,207603845.3188387,3617.750139668516,4082.9107162999376,3972.27940840689,1.4529133123124092,11.642932209148794,10.816858326488639,10.816858326488639,10.816858326488639,1.0,fixed,31,3,100,message_conditioned_information
3,1.0135388728260561,72840666.055308,72840688.20575827,516.5299905608415,594.5181243318808,483.88681643883353,0.8493363376401701,15.28551669289049,15.227026726333046,15.227026726333046,15.227026726333046,1.0,fixed,31,3,100,message_conditioned_information
1,1.0400453880659182,2130427607.5027742,2130426435.4316604,390140.26073541795,493973.963325859,493836.51631376386,7.772260136864831,18.961066673440335,17.121941602441193,17.121941602441197,17.121941602441197,1.0,fixed,32,3,100,message_conditioned_information
2,0.6211520950267073,4981800.52734838,4981091.6617210265,479.9543349410635,261.85244557579296,124.40543348064199,7.0045528352385,24.74102461290474,21.522371837681654,21.522371837681654,21.522371837681654,1.0,fixed,32,3,100,message_conditioned_information
3,0.8603092059633294,798191565.6773381,798191657.8573383,67046.20100733128,58159.35653962785,58021.9095275327,3.020511767600629,28.172450274170554,27.131472516611694,27.131472516611694,27.131472516611694,1.0,fixed,32,3,100,message_conditioned_information
1,0.9107961972573444,499849264.4045048,499849340.791286,23313.788564221857,23525.711138039744,23284.56968752234,2.394590499862221,1.21228917057514,1.8101658145712487,1.8101658145712487,1.8101658145712487,1.0,fixed,33,3,100,message_conditioned_information
2,0.7887261433868961,30218765.107159678,30218766.722031485,244.492926308674,239.1381188515547,-2.0033316658474405,3.376830251854021,4.84727169544565,2.361867238225984,2.361867238225984,2.361867238225984,1.0,fixed,33,3,100,message_conditioned_information
3,0.7464738736920371,91018277.86826614,91018289.18869945,937.9088972289751,999.8239025035845,758.6824519861823,3.655471855074292,3.5119101856206196,2.8111790678085153,2.8111790678085153,2.8111790678085153,1.0,fixed,33,3,100,message_conditioned_information
1,1.3347042612436846,7480117460.906708,7480115181.646254,5101795.178545443,5339279.661260602,5339169.636003757,7.376539367978777,20.761213799047198,17.575808863889787,17.575808863889783,17.575808863889783,1.0,fixed,34,3,100,message_conditioned_information
2,1.159816076059982,20217707.59272081,20217655.93019028,402.28130228022667,231.95924577366983,121.9339889289127,3.254603389451701,24.8597559072095,22.37002226279479,22.370022262794794,22.370022262794794,1.0,fixed,34,3,100,message_conditioned_information
3,0.781744095699865,686536509.5633339,686536637.8939573,48853.81025241642,43647.37660595659,43537.351349111836,3.2616087808290652,30.350339680511162,27.4878135469314,27.487813546931402,27.487813546931402,1.0,fixed,34,3,100,message_conditioned_information
1,1.1828217782512214,509004690.95367056,509004611.3726454,24681.488806105994,24286.91823542388,24173.634985609242,3.02397476069379,3.1541401585136084,1.014554611370828,1.0145546113708281,1.0145546113708281,1.0,fixed,35,3,100,message_conditioned_information
2,1.0544055498569511,3766534.318954372,3766538.8955074884,108.91171018571849,109.21575018275752,-4.067499631879826,2.0972350075728317,3.3816333531274685,2.094909773439685,2.094909773439685,2.094909773439685,1.0,fixed,35,3,100,message_conditioned_information
3,0.975006533601696,21414648.555089742,21414652.713322856,130.80367275801558,156.863001369764,43.57975155512665,1.9893198263258707,3.0403605479461837,2.7625988338801646,2.762598833880165,2.762598833880165,1.0,fixed,35,3,100,message_conditioned_information
1,1.5303050493235677,194490411.6002788,194490507.89257476,6243.687077334811,5865.543377474908,5757.183530884318,9.677754881331204,17.55823430495363,8.34408576072222,8.34408576072222,8.34408576072222,1.0,fixed,36,3,100,message_conditioned_information
2,0.9074349298655813,416174630.8659979,416174677.54353535,16172.643249663704,16168.570468989863,16060.210622399272,2.834661129086778,4.6740776183108785,3.014632517890792,3.014632517890792,3.014632517890792,1.0,fixed,36,3,100,message_conditioned_information
3,0.706573929390456,229687288.37691772,229687324.42660478,4946.421806436912,4932.256825983514,4823.896979392925,2.3279318949846366,4.3254867242480834,2.5405720088864427,2.540572008886442,2.540572008886442,1.0,fixed,36,3,100,message_conditioned_information
1,8.854946342153628,29552537467.007202,29552541964.17354,83354565.82169971,86091529.81933096,86091421.41314432,47.29653035689975,103.46640318201271,68.87023932547577,68.87023932547577,68.87023932547577,1.0,fixed,37,3,100,message_conditioned_information
2,5.087423908581934,5263132632.036108,5263133357.573416,2127446.570819651,2555858.7316959244,2555750.32550928,24.007039794067627,81.789201561876,63.96846637659687,63.96846637659687,63.96846637659687,1.0,fixed,37,3,100,message_conditioned_information
3,3.732304390790646,498400149.4521166,498400227.42007875,84712.36050374509,19462.601051183123,19354.19486453883,15.699162769161287,82.2056907965546,86.38440735751173,86.38440735751173,86.38440735751173,1.0,fixed,37,3,100,message_conditioned_information
1,1.3148727667844664,461657760.9198063,461657840.5392488,18171.5759962369,16887.22834949478,16296.869634097111,11.3454652001599,6.468710757709399,7.002523468107168,7.002523468107168,7.002523468107168,1.0,fixed,38,3,100,message_conditioned_information
2,1.206071658680924,299410083.43431306,299410133.75146,4487.9931140903145,6474.736844013225,5884.378128615555,11.00069050980785,20.72602989274463,10.669379208028394,10.669379208028394,10.669379208028394,1.0,fixed,38,3,100,message_conditioned_information
3,1.0365424127884215,276614511.3801592,276614558.2739801,5903.353436718283,8213.61149251168,7623.25277711401,8.116514270470073,8.892774015451081,12.333452442080509,12.33345244208051,12.33345244208051,1.0,fixed,38,3,100,message_conditioned_information
1,0.9858064206219335,97200132.73452957,97200163.05088677,1020.5287893672848,1032.9325127759457,921.2070973820012,0.9081009294409901,0.7099013199394707,0.9233074596351051,0.9233074596351051,0.9233074596351051,1.0,fixed,39,3,100,message_conditioned_information
2,0.90049937648763,32803956.430840295,32803961.06546842,198.54091610879075,200.75803904983573,89.03262365589121,2.309194618851063,1.9952210958814252,2.022242762756771,2.0222427627567705,2.0222427627567705,1.0,fixed,39,3,100,message_conditioned_information
