base_label,start_objective,start_x_rel_to_direct,exact_after_objective,exact_after_x_rel_to_direct,c,k,ck_cost,beta,post_objective,objective_improvement,x_rel_to_direct,x_rel_improvement,linear_residual_approx,e_rel_to_exact,raw_full_step_objective,last_cycle_pre_residual_ratio,last_cycle_post_residual_ratio
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.3,61045619.17399096,-57695450.76316546,1.0133787434878558,0.21789207980334435,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.2,20454330.066055417,-17104161.65522992,1.0843411957940596,0.14692962749714056,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.1,5620071.885439826,-2269903.474614329,1.157277298026669,0.07399352526453118,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.05,3575418.4205956496,-225250.00977015262,1.1941917759469631,0.03707904734423706,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.02,3290767.1345014395,59401.276324057486,1.2164252461997602,0.014845577091439965,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.01,3300612.312623272,49556.09820222482,1.223846168208901,0.00742465508229917,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.005,3320869.019008106,29299.39181739092,1.227558071207415,0.003712752083785187,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.002,3337418.5274355,12749.88338999683,1.2297856259042723,0.0014851973869278723,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,100,100,0.001,3343626.2955276784,6542.115297818556,1.2305282089481335,0.000742614343066661,41432142618.61455,0.6818752949911947,2888435816.5117106,26893.957595678916,26893.960140812927
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,1.0,2106431054.1518834,-2103080885.7410579,0.7603834795867664,0.47088734370443375,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.8,911010574.1287748,-907660405.7179493,0.7796568549583732,0.45161396833282696,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.5,156240505.79697075,-152890337.38614526,0.9005837235665538,0.3306870997246464,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.3,25032386.20464377,-21682217.793818273,1.0215442904407535,0.20972653285044673,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.2,7581001.188619027,-4230832.77779353,1.0889512409341284,0.14231958235707176,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.1,3230123.654167938,120044.75665755896,1.1592067680189888,0.07206405527221138,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
initial,3350168.410825497,1.2312708232912002,902153322.0538718,0.06768441081803492,1,200,200,0.05,3085381.620664867,264786.7901606299,1.1950698886907807,0.03620093460041951,8320463549.928554,0.7259943559385593,2106431054.1518834,5400.88361863565,5400.884456415496
