base_label,c,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,cycle_start_objective,pre_objective,post_objective,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,4,200,2,1492024388.937675,125471149.59210293,125471162.50819907,0.08409457011720746,0.08409457877396685,216182.5793851255,2484.6243103183674,1699.8626247146913,41.324818424429644,41.324818424429644,10.971777445921235,2.5477843625049066
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,4,200,3,125471162.50819907,357738949.1216131,357739030.92078716,2.8511646976908835,2.851165349626933,1699.8626247146913,16135.641837970947,11683.036316512173,53.828475546877144,53.828475546877144,6.4008478717114805,1.8661593793833917
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,4,200,4,357739030.92078716,348223260.0106318,348223312.25497866,0.9734002440671272,0.9734003901075152,11683.036316512173,4080.140938600393,10607.718930356423,74.2299374515861,74.2299374515861,7.808289998124818,2.0698472485360964
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,100,1,34645954.995040566,2675716414.941487,2675716438.7526317,77.23026873770705,77.2302694249776,219.31328659010367,378198.312715106,533411.909846786,32.43647648906706,32.436476489067076,19.922117527510323,3.5770668739032336
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,100,2,2675716438.7526317,115882136.59545751,115882068.0146939,0.04330882559793203,0.04330879996712803,533411.909846786,3695.757030280812,1691.9651939326066,48.68823434181997,48.688234341819964,12.436880622269419,2.6068363703511013
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,100,3,115882068.0146939,1699434425.5383217,1699434659.4916937,14.665206227790417,14.665208246682347,1691.9651939326066,313067.3123158668,273191.2133196083,62.6344543705031,62.6344543705031,4.940913761930527,1.5673718716637162
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,100,4,1699434659.4916937,1592238597.3591447,1592238831.2500193,0.9369225162416002,0.9369226538702364,273191.2133196083,147966.19210246648,232549.83085777992,86.79208564396906,86.79208564396906,7.436473364123078,1.9031975508037238
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,100,5,1592238831.2500193,2226932214.819126,2226932566.989742,1.398616948106226,1.398617169285743,232549.83085777992,768928.4409777948,469031.33547335234,120.25732260363903,120.25732260363905,6.920103432645164,1.5246953255350868
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,200,1,34645954.995040566,1492024219.4662194,1492024388.937675,43.06488938405066,43.06489427557279,219.31328659010367,188653.7332442064,216182.5793851255,28.386644917638737,28.386644917638733,13.64557585999164,2.8747506897648782
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,200,2,1492024388.937675,125471149.59210293,125471162.50819907,0.08409457011720746,0.08409457877396685,216182.5793851255,2484.6243103183674,1699.8626247146913,41.324818424429644,41.324818424429644,10.971777445921235,2.5477843625049066
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,200,3,125471162.50819907,357738949.1216131,357739030.92078716,2.8511646976908835,2.851165349626933,1699.8626247146913,16135.641837970947,11683.036316512173,53.828475546877144,53.828475546877144,6.4008478717114805,1.8661593793833917
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,200,4,357739030.92078716,348223260.0106318,348223312.25497866,0.9734002440671272,0.9734003901075152,11683.036316512173,4080.140938600393,10607.718930356423,74.2299374515861,74.2299374515861,7.808289998124818,2.0698472485360964
intel_g2o_adaptive_rule_bridge_v3_message_conditioned_information_outer20_trajectories_pose_history_completed_outer14,5,200,5,348223312.25497866,271453755.75787926,271453889.178808,0.7795392962063188,0.7795396793539257,10607.718930356423,24879.465320818625,6333.286391051531,101.40708109102887,101.4070810910289,5.740146746857775,1.5863484993395633
