outer_sample,k,cycle,cycle_start_linear_residual,pre_linear_residual,post_linear_residual,pre_residual_ratio_vs_cycle_start,post_residual_ratio_vs_cycle_start,outer_start_objective,cycle_start_objective,pre_objective,post_objective,post_objective_delta_vs_outer_start,post_objective_gap_to_direct_optimum,delta_z_norm,delta_e_norm,e_post_norm,e_rel_to_exact
5,150,2,896663068.4978795,16290450.317776391,16290457.19483564,0.018167861362982984,0.018167869032596567,177.48700096648895,63677.45891621058,144.58081391039897,121.64432252565786,-55.842678440831094,13.725261951621832,10.035403978942876,10.035403978942876,7.228838108311589,0.9117509068849764
5,150,3,16290457.19483564,119054445.08567236,119054473.15493256,7.308232277447358,7.308234000496617,177.48700096648895,121.64432252565786,1243.1132704710387,1344.627224765051,1167.1402237985621,1236.7081641910152,8.120596316092966,8.120596316092964,16.039637910984347,0.8023514374607017
5,150,4,119054473.15493256,18321062.62682166,18321068.531603683,0.1538880660366233,0.15388811563393678,177.48700096648895,1344.627224765051,132.4479852197548,113.45303393408282,-64.03396703240612,5.533973360046801,16.863129792942157,16.86312979294216,24.20762861640027,0.7018022025650538
5,150,5,18321068.531603683,137615120.49450296,137615159.45795473,7.511304281031321,7.511306407733249,177.48700096648895,113.45303393408282,1054.9422525359746,1543.498275128548,1366.011274162059,1435.579214554512,19.783605769995876,19.78360576999588,30.73865790881706,0.6212822965221422
5,200,1,26721426.11786208,497146891.2007653,497146912.0936489,18.604803838236943,18.604804620114507,177.48700096648895,177.48700096648895,19339.68663737245,20658.17308466524,20480.68608369875,20550.254024091202,3.3489708267939924,3.3489708267939924,2.58474831306138,1.0176200268533035
5,200,2,497146912.0936489,49381351.65909819,49381361.90912482,0.09932949487936495,0.09932951549706642,177.48700096648895,20658.17308466524,333.8128046782917,298.47021013336973,120.98320916688078,190.5511495593337,8.83734517323979,8.837345173239788,8.388406588155224,0.8970425960934193
5,200,3,49381361.90912482,104974130.25697583,104974151.95241582,2.125784429561843,2.12578486890655,177.48700096648895,298.47021013336973,1027.6794612595477,1088.405432173404,910.9184312069151,980.486371599368,6.045593151052827,6.045593151052827,17.490638837243377,0.7844560653417371
5,200,4,104974151.95241582,21383014.41940359,21383005.59115972,0.20369790107088825,0.20369781697167236,177.48700096648895,1088.405432173404,132.18506220958903,110.72761881168199,-66.75938215480696,2.8085582376459683,13.476447592466787,13.476447592466787,25.3710605406139,0.6874102083803983
5,200,5,21383005.59115972,114842091.60570787,114842114.6043465,5.370717933740171,5.370719009297044,177.48700096648895,110.72761881168199,899.0678297206131,1143.8992424861203,966.4122415196314,1035.9801819120844,14.39773765775968,14.39773765775968,32.242620670479404,0.6026900781148496
6,50,1,220608923.62710577,56780539677.380165,56780522387.34463,257.38097418650227,257.38089581235835,4615.7227920368005,4615.7227920368005,288054127.46583617,319812132.80283916,319807517.08004713,319812024.8837786,22.06797346554048,22.06797346554048,12.961661958342203,0.94063185912408
6,50,2,56780522387.34463,658591448.7930826,658591074.710135,0.011598897317293279,0.011598890729066686,4615.7227920368005,319812132.80283916,43256.88259540681,44430.010585196585,39814.28779315978,44322.09152462255,35.16011373243121,35.16011373243121,7.319476210733928,0.9247521633315715
6,50,3,658591074.710135,1105715563.9179802,1105715493.953493,1.6789106417888182,1.678910535555239,4615.7227920368005,44430.010585196585,127989.76276623465,123857.67914683073,119241.95635479393,123749.7600862567,53.384500485944066,53.384500485944066,20.62875643947601,0.6954624452961615
