stage,step,mu_norm,mu_max_abs,message_eta_norm,message_eta_max_abs
sync,1469,591.2685126457548,21.993755165791114,39288.20651446258,5783.003497397897
sync,1470,591.237668789951,21.99359713087068,39286.90569939635,5782.775174362073
sync,1471,591.2068408929813,21.99343897971035,39285.60480726733,5782.546879554334
sync,1472,591.1760102484157,21.993280708083976,39284.304263435566,5782.318613337252
sync,1473,591.145188349501,21.99312232273643,39283.00373113357,5782.090375333567
sync,1474,591.1143687423688,21.99296381657448,39281.703878170556,5781.862164059243
sync,1475,591.0835573173889,21.992805196827717,39280.404208548796,5781.63398062398
sync,1476,591.0527511733558,21.992646457582886,39279.10492468762,5781.40582585462
sync,1477,591.0219496756173,21.992487604207035,39277.805551182435,5781.177699049061
sync,1478,590.9911511992167,21.992328632855184,39276.50658693821,5780.949599395353
sync,1479,590.9603598543488,21.992169547124348,39275.20810462042,5780.721527757596
sync,1480,590.9295682110758,21.99201034514713,39273.9100119319,5780.493483773794
sync,1481,590.8987852595819,21.991851029508442,39272.61243789146,5780.265467452277
sync,1482,590.8680136348014,21.99169160023901,39271.315038399276,5780.037478140715
sync,1483,590.8372450065906,21.99153205643218,39270.01791996224,5779.809517908975
sync,1484,590.806471755916,21.991372398159854,39268.721091288106,5779.58158415811
sync,1485,590.7757089368852,21.991212627654942,39267.42454375859,5779.353678476743
sync,1486,590.7449537349703,21.99105274162246,39266.12826404328,5779.125799227554
sync,1487,590.7142030140454,21.99089274656854,39264.83244863911,5778.897949012948
sync,1488,590.6834645020454,21.99073263548788,39263.536786060926,5778.670124595419
sync,1489,590.652722410226,21.99057241635692,39262.241251408326,5778.442328976645
sync,1490,590.6219824084177,21.990412082892433,39260.94581349702,5778.214559940534
sync,1491,590.5912524407983,21.990251637737902,39259.65073013944,5777.98681871081
sync,1492,590.5605289898637,21.99009108252028,39258.35613304278,5777.75910308999
sync,1493,590.5298134841939,21.989930415426958,39257.06218213713,5777.5314163554185
sync,1494,590.4990952802177,21.98976964017613,39255.76818952011,5777.303756854066
sync,1495,590.4683907442034,21.989608753270073,39254.47428555645,5777.076124046685
sync,1496,590.4376763368615,21.989447757725973,39253.18064498189,5776.848518022728
sync,1497,590.4069742208434,21.98928665290572,39251.887566543,5776.620938963106
sync,1498,590.376283795706,21.98912544169965,39250.59505683954,5776.39338810834
sync,1499,590.345598780062,21.988964119709408,39249.30277313318,5776.165863221625
sync,1500,590.3149177683144,21.988802688971703,39248.01047367973,5775.938366185296
sync,1501,590.2842290248066,21.98864114825381,39246.718408069544,5775.71089518762
sync,1502,590.2535627018914,21.98847950344994,39245.42670730589,5775.483452128232
sync,1503,590.2228850740469,21.988317748981316,39244.13552515457,5775.2560351575075
sync,1504,590.1922322176531,21.98815588937333,39242.84467711879,5775.0286457379825
sync,1505,590.1615756120592,21.987993922768855,39241.55411786877,5774.801282644243
sync,1506,590.1309209055455,21.987831849805698,39240.26354512944,5774.573946362912
sync,1507,590.1002644006684,21.98766967000993,39238.97336201402,5774.3466374431055
sync,1508,590.0696212645854,21.987507385832,39237.68351126103,5774.11935534672
sync,1509,590.0389877949702,21.98734499559913,39236.394092998715,5773.892099307254
sync,1510,590.008349408431,21.987182500856186,39235.10513927456,5773.664869760313
sync,1511,589.977726456153,21.98701989926405,39233.81611144586,5773.437667145287
sync,1512,589.9470996129614,21.98685719506685,39232.52744187668,5773.210491993412
sync,1513,589.9164848604092,21.98669438833151,39231.23876363802,5772.983343190241
sync,1514,589.8858718681485,21.986531476088246,39229.95075701482,5772.756220010071
sync,1515,589.8552650815259,21.986368460717014,39228.66294300644,5772.529123252629
sync,1516,589.8246653934063,21.98620534234278,39227.37552470482,5772.302053853507
sync,1517,589.7940687378895,21.98604212183092,39226.088007373924,5772.075011038473
sync,1518,589.7634742932937,21.985878797979765,39224.80088248082,5771.847994129392
sync,1519,589.7328887734783,21.985715372093832,39223.51424539519,5771.621003668195
sync,1520,589.7023009073529,21.985551845446786,39222.22797532306,5771.394039428879
sync,1521,589.6717240880733,21.98538821717412,39220.94221604254,5771.16710172013
sync,1522,589.6411574588072,21.985224485551903,39219.65663550687,5770.940190041959
sync,1523,589.6105929884036,21.985060655574955,39218.371343312036,5770.713305537802
sync,1524,589.580024699258,21.984896722613794,39217.086346128555,5770.486446622106
sync,1525,589.5494667792609,21.984732690144,39215.80161452287,5770.25961401895
sync,1526,589.5189172380253,21.984568558905305,39214.51714101815,5770.032807009197
sync,1527,589.488369254025,21.984404326224755,39213.233132286645,5769.806027240794
sync,1528,589.4578362287131,21.984239996359957,39211.94926637654,5769.579272595051
sync,1529,589.4272992119068,21.984075565176923,39210.665535335276,5769.352544955418
sync,1530,589.3967623961381,21.983911036218874,39209.38188458606,5769.125842881093
sync,1531,589.3662356342479,21.983746407749152,39208.098600206795,5768.899167150508
sync,1532,589.3357181505864,21.983581683356952,39206.815796664465,5768.67251615976
sync,1533,589.3052051282883,21.983416859829543,39205.53361293473,5768.445892320768
sync,1534,589.2746919070383,21.983251938440045,39204.251389707264,5768.219294508512
sync,1535,589.2441902940002,21.983086919283714,39202.969273101386,5767.9927221410135
sync,1536,589.2136810703946,21.982921803197808,39201.68740895839,5767.76617558427
sync,1537,589.1831828583399,21.98275659235498,39200.40609272376,5767.539654680704
sync,1538,589.1526957338956,21.982591282904234,39199.12534033911,5767.313160877441
sync,1539,589.1222168397422,21.982425876985218,39197.84481920272,5767.086691389562
sync,1540,589.0917369188995,21.982260377047393,39196.56427035978,5766.860248852334
sync,1541,589.0612550725771,21.98209478207232,39195.28394754281,5766.633831002375
sync,1542,589.0307928306216,21.98192909015884,39194.00401191615,5766.407440303766
sync,1543,589.0003197000271,21.98176330232104,39192.72455833542,5766.181073949102
sync,1544,588.9698710890304,21.98159742232995,39191.445458724906,5765.95473437575
sync,1545,588.9394186577819,21.981431446243597,39190.166635115835,5765.728419312264
sync,1546,588.9089690726095,21.981265375828237,39188.88779010611,5765.502130749805
sync,1547,588.8785147905169,21.981099212588518,39187.60932917136,5765.275867594545
sync,1548,588.8480785165424,21.98093295529416,39186.331194744336,5765.049630577612
sync,1549,588.817647268615,21.98076660559527,39185.053501869785,5764.823417954501
sync,1550,588.7872138436385,21.980600160680947,39183.776248471615,5764.597231209782
sync,1551,588.7567942533389,21.980433625930992,39182.498947513675,5764.3710700882675
sync,1552,588.7263736658557,21.980266996209608,39181.221986798744,5764.144935002371
sync,1553,588.6959621828881,21.980100274895992,39179.94502096474,5763.9188252014155
sync,1554,588.665550754395,21.979933461547784,39178.66872123741,5763.692739891056
sync,1555,588.6351491866528,21.97976655828651,39177.39262196373,5763.466680086155
sync,1556,588.6047511301995,21.97959956166746,39176.116898319684,5763.240646009041
sync,1557,588.5743577203484,21.979432475601296,39174.84105047005,5763.014637744182
sync,1558,588.5439671592407,21.97926529597718,39173.56562804659,5762.788653828893
sync,1559,588.5135835704701,21.979098029173322,39172.29066909089,5762.562695498379
sync,1560,588.4831997398359,21.978930668750277,39171.016084456154,5762.3367623887
sync,1561,588.4528248403972,21.97876322056147,39169.74200924944,5762.11085435159
sync,1562,588.4224623415134,21.978595683371804,39168.468113504714,5761.884971448049
sync,1563,588.3920997261077,21.97842805421747,39167.194494993026,5761.659114256193
sync,1564,588.3617346900679,21.97826033548573,39165.92115474859,5761.4332820196405
sync,1565,588.3313817074576,21.978092532000172,39164.64809102739,5761.207474683798
sync,1566,588.301033070014,21.977924635154338,39163.37527462238,5760.9816919662235
sync,1567,588.2706893429529,21.977756652226617,39162.10291968683,5760.755935469469
sync,1568,588.2403581156273,21.977588583269128,39160.83071751625,5760.530202700815
sync,1569,588.2100253305442,21.97742042167794,39159.558620236596,5760.304495834225
sync,1570,588.1796904935227,21.977252173659906,39158.286612654534,5760.078813724214
sync,1571,588.1493679332827,21.977083841432226,39157.014965473885,5759.85315693853
sync,1572,588.1190511470243,21.976915419557393,39155.74380636747,5759.627523740467
sync,1573,588.0887431526365,21.9767469112535,39154.47325567651,5759.401916243562
sync,1574,588.0584322899986,21.97657831716346,39153.20266711438,5759.17633475248
sync,1575,588.0281320557177,21.976409636574218,39151.932178148054,5758.950776792071
sync,1576,587.9978242025111,21.97624086800882,39150.66193858899,5758.725243893576
sync,1577,587.967530362181,21.976072014779373,39149.39224244737,5758.499735379526
sync,1578,587.9372441617338,21.975903077433866,39148.12309052327,5758.274253391171
sync,1579,587.9069656996957,21.97573405221013,39146.85418205318,5758.048794367523
sync,1580,587.8766910454764,21.975564943058558,39145.585249928125,5757.823361241479
sync,1581,587.8464084542256,21.975395751220937,39144.31653399527,5757.597952010512
sync,1582,587.8161489921706,21.97522647103486,39143.048188028944,5757.372568703629
sync,1583,587.7858769919444,21.97505710903483,39141.78035474684,5757.147208667481
sync,1584,587.7556292143272,21.97488766004844,39140.512843442426,5756.921874608006
sync,1585,587.7253770011204,21.97471813080278,39139.24560648185,5756.696563964123
sync,1586,587.695128780929,21.974548516213023,39137.97834115152,5756.47127869877
sync,1587,587.6648776894153,21.974378819760084,39136.711468411646,5756.246017822795
sync,1588,587.6346402849048,21.97420903762406,39135.44491174951,5756.02078228138
sync,1589,587.6044104495072,21.974039174818525,39134.17878937862,5755.795569843251
sync,1590,587.5741798580614,21.973869228059698,39132.91313439895,5755.570382799005
sync,1591,587.5439617993799,21.973699197991216,39131.64738802534,5755.345219840444
sync,1592,587.5137392956269,21.973529087515484,39130.38199117564,5755.120082207695
sync,1593,587.4835294444242,21.973358893800544,39129.11659654562,5754.894968757816
sync,1594,587.4533211499829,21.973188619878062,39127.85184890029,5754.669879099108
sync,1595,587.4231199614572,21.97301826391853,39126.587276018276,5754.444813899242
sync,1596,587.3929237182558,21.972847826799853,39125.323107167496,5754.219773485042
sync,1597,587.3627325668718,21.972677306039163,39124.05883006185,5753.99475791718
sync,1598,587.3325421548426,21.972506710030846,39122.794946072856,5753.769766137682
sync,1599,587.3023598650092,21.972336027495917,39121.53152107239,5753.544798631151
sync,1600,587.2721784074972,21.972165271324588,39120.26847684649,5753.319855268247
sync,1601,587.2420037346046,21.971994431590232,39119.00592556021,5753.094936564373
sync,1602,587.2118428697856,21.97182351050308,39117.74353976795,5752.870041665699
sync,1603,587.1816828085136,21.97165251328295,39116.481447995844,5752.645171696203
sync,1604,587.1515179806763,21.971481434464298,39115.2196313981,5752.420325557263
sync,1605,587.1213653645888,21.97131027769333,39113.95808588005,5752.195503891107
sync,1606,587.0912179276739,21.971139039998167,39112.69678497281,5751.970705287959
sync,1607,587.0610760809584,21.970967726770727,39111.435940774645,5751.745932170207
sync,1608,587.0309465480118,21.970796333278336,39110.17523996381,5751.5211821158255
sync,1609,587.0008122080769,21.97062486152308,39108.91465064117,5751.2964574191465
sync,1610,586.9706797172755,21.970453311267065,39107.654163679144,5751.071755496751
sync,1611,586.9405560604766,21.97028168452273,39106.39401378083,5750.847078577697
sync,1612,586.9104416498157,21.970109981391815,39105.13433380512,5750.6224243287
sync,1613,586.8803320860766,21.969938196860586,39103.87527932814,5750.39779541991
sync,1614,586.85022141305,21.96976633893758,39102.616167524044,5750.173190103793
sync,1615,586.8201251437696,21.969594402872225,39101.357163847075,5749.948608782174
sync,1616,586.7900162514748,21.969422391392808,39100.0984005864,5749.724050891553
sync,1617,586.7599226079159,21.969250302260654,39098.840185722554,5749.499516959896
sync,1618,586.7298393870508,21.969078136433627,39097.58253596224,5749.275008308018
sync,1619,586.6997613222417,21.96890589607203,39096.325082976735,5749.0505220487785
sync,1620,586.6696871785687,21.96873357932709,39095.06761886274,5748.8260604180105
sync,1621,586.6396053242545,21.968561186302182,39093.810376638554,5748.601622176707
sync,1622,586.6095453022884,21.968388721472675,39092.553489817656,5748.377208800683
sync,1623,586.5794752324044,21.968216178259645,39091.29710168031,5748.152818089839
sync,1624,586.5494283250973,21.968043560311564,39090.04103166464,5747.9284519252415
sync,1625,586.5193770708995,21.967870867880183,39088.78524860209,5747.7041089290915
sync,1626,586.4893278229462,21.96769810137668,39087.52944097481,5747.479790241712
sync,1627,586.4592789679049,21.967525260971243,39086.27401024513,5747.255495144167
sync,1628,586.4292419961434,21.967352346194886,39085.0189040775,5747.031224183026
sync,1629,586.3992133980506,21.967179356412657,39083.76421860531,5746.806976294628
sync,1630,586.3691808763164,21.96700629482832,39082.50999868415,5746.582752133766
sync,1631,586.3391629875947,21.966833159921453,39081.25569180892,5746.35855153013
sync,1632,586.3091419014507,21.96665994985629,39080.00172008465,5746.13437563845
sync,1633,586.2791303413846,21.966486668677486,39078.74774196741,5745.910223076965
sync,1634,586.2491214667739,21.96631331541363,39077.4944175808,5745.686093151257
sync,1635,586.2191196549721,21.966139887223257,39076.241277209054,5745.461986953242
sync,1636,586.189123829839,21.965966389297122,39074.988510448115,5745.237904898005
sync,1637,586.1591309286628,21.9657928171247,39073.73565070106,5745.01384664939
sync,1638,586.1291401343991,21.965619172898702,39072.48317708044,5744.7898113858855
sync,1639,586.0991572685302,21.96544546007998,39071.23116641528,5744.565799700873
sync,1640,586.0691755080971,21.9652716734201,39069.97951513661,5744.341811437344
sync,1641,586.039201598035,21.965097815773863,39068.72836256121,5744.117846637818
sync,1642,586.0092390119071,21.964923886704216,39067.47738046662,5743.893905223743
sync,1643,585.9792784926499,21.964749882862378,39066.22667791373,5743.669987930963
sync,1644,585.9493140212754,21.96457581649585,39064.97624646757,5743.446093658724
sync,1645,585.919359634973,21.964401673768837,39063.726076670486,5743.222222817927
sync,1646,585.8894126111732,21.964227462554447,39062.476156649675,5742.998374689306
sync,1647,585.859470285485,21.964053182421583,39061.22668541901,5742.77455119633
sync,1648,585.8295392162474,21.963878830335915,39059.977352831,5742.550750023077
sync,1649,585.7996055802164,21.963704409527942,39058.728138248815,5742.326972826824
sync,1650,585.7696716219433,21.96352991936181,39057.479015005396,5742.10321885566
sync,1651,585.7397475621083,21.96335535955945,39056.2302227362,5741.879488293429
sync,1652,585.709831719947,21.963180728637838,39054.98190459728,5741.655779944188
sync,1653,585.6799225798658,21.963006030797796,39053.734202545726,5741.432095974656
sync,1654,585.6500117138513,21.96283126481121,39052.48645273516,5741.208435471591
sync,1655,585.6201111223538,21.962656429876304,39051.23879813524,5740.984797592617
sync,1656,585.5902030267204,21.96248152448402,39049.99139053516,5740.761182987492
sync,1657,585.5603083392003,21.962306553304003,39048.744526338814,5740.537591346711
sync,1658,585.530421196078,21.962131515638273,39047.49819444085,5740.314024001593
sync,1659,585.5005414894124,21.961956407188094,39046.2520897732,5740.090478475781
sync,1660,585.4706652816886,21.96178123114653,39045.00596335348,5739.866957164997
sync,1661,585.4407814255128,21.9616059886268,39043.76003911429,5739.6434579548395
sync,1662,585.4109192889048,21.96143067916922,39042.51448410542,5739.4199832495915
sync,1663,585.381046776223,21.961255300857108,39041.269435151036,5739.196530427873
sync,1664,585.3511969919452,21.96107985812531,39040.02469995638,5738.973101393041
sync,1665,585.3213428101681,21.96090434752874,39038.78022917434,5738.749694878808
sync,1666,585.2914915784656,21.960728770962668,39037.53573811998,5738.526311734066
sync,1667,585.2616393235548,21.960553127465904,39036.291621727716,5738.302951942126
sync,1668,585.2317984036732,21.96037741771697,39035.047812310586,5738.079615098968
sync,1669,585.2019681767189,21.96020164255421,39033.8044282836,5737.85630094511
sync,1670,585.1721328890347,21.96002580147071,39032.561505519116,5737.633009739681
sync,1671,585.1423124358815,21.95984989623346,39031.31848515179,5737.4097414778835
sync,1672,585.1124890660988,21.959673924318974,39030.07581203512,5737.186497226486
sync,1673,585.0826762224825,21.959497884145218,39028.833128135346,5736.96327556976
sync,1674,585.0528632632672,21.959321783712316,39027.59108894945,5736.740075925403
sync,1675,585.0230605345893,21.959145617107623,39026.34922841974,5736.516899491987
sync,1676,584.9932614082657,21.958969385069413,39025.10773958068,5736.293746372565
sync,1677,584.9634666932993,21.9587930887699,39023.86614239525,5736.07061662578
sync,1678,584.9336747761115,21.95861672946129,39022.62494054482,5735.8475090071615
sync,1679,584.9038894258701,21.958440304825317,39021.38420405404,5735.624424465481
sync,1680,584.8741038814691,21.95826381466937,39020.14382278152,5735.401362548832
sync,1681,584.8443278964527,21.958087263450743,39018.90393647755,5735.178323829095
sync,1682,584.8145620942861,21.957910647271028,39017.664205355904,5734.955307551904
sync,1683,584.7847985980128,21.95773396720212,39016.42475505035,5734.732314840691
sync,1684,584.7550304293494,21.957557225837196,39015.18556961183,5734.509344227492
sync,1685,584.7252745600962,21.957380418445357,39013.94665047887,5734.286396975447
sync,1686,584.6955238406696,21.957203551295958,39012.707973362696,5734.0634713342215
sync,1687,584.6657785909133,21.95702662007889,39011.4697440594,5733.840569654995
sync,1688,584.6360444956182,21.95684962421623,39010.23166091396,5733.617689661335
sync,1689,584.606307361254,21.956672568301666,39008.99368761735,5733.394833378806
sync,1690,584.5765701133743,21.956495450633007,39007.75579555668,5733.171999057454
sync,1691,584.5468445200597,21.95631826988999,39006.518249201705,5732.949187648474
sync,1692,584.5171236571207,21.956141025526207,39005.28116187484,5732.72639826181
sync,1693,584.4874108997742,21.955963723593683,39004.044685283356,5732.503632116314
sync,1694,584.4576965034814,21.955786356470476,39002.80815423502,5732.280888924225
sync,1695,584.4279928586267,21.955608929596366,39001.571708957854,5732.058167618248
sync,1696,584.3982818445834,21.955431442749116,39000.33550983251,5731.835469046299
sync,1697,584.3685835584337,21.955253892735985,38999.09985970876,5731.612792746527
sync,1698,584.338894712261,21.955076282806093,38997.86474302793,5731.39014026092
sync,1699,584.3092127715688,21.95489861025284,38996.62985225313,5731.167508941222
sync,1700,584.2795335195374,21.954720879056104,38995.39492916969,5730.944901100526
sync,1701,584.2498466127404,21.9545430871404,38994.16022240356,5730.722314907976
sync,1702,584.2201814338391,21.954365235572144,38992.9258606438,5730.499752618737
sync,1703,584.1905054343246,21.95418732248126,38991.69198769987,5730.277211296793
sync,1704,584.1608522976085,21.95400935095628,38990.4584271357,5730.054693693328
sync,1705,584.131197854452,21.9538313209773,38989.22513812762,5729.83219737934
sync,1706,584.1015450321426,21.953653228515265,38987.99182940585,5729.609724489176
sync,1707,584.0718875983387,21.95347507742696,38986.758901509435,5729.3872736284175
sync,1708,584.0422452645814,21.953296866445136,38985.526296549484,5729.164846067654
sync,1709,584.0126116194783,21.953118599448118,38984.294094427074,5728.942439620893
sync,1710,583.9829732647712,21.95294026887474,38983.06232241044,5728.720055890829
sync,1711,583.9533506580026,21.952761883604992,38981.83047087383,5728.497694673285
sync,1712,583.9237232026727,21.952583437058735,38980.59896870766,5728.275356652081
sync,1713,583.8941071575807,21.952404936219565,38979.367451557824,5728.053040611935
sync,1714,583.8644909032234,21.952226371805907,38978.13657317627,5727.8307459773305
sync,1715,583.8348843886678,21.952047753241885,38976.90587144017,5727.608474132855
sync,1716,583.8052825499555,21.951869075017534,38975.67554370744,5727.386224847045
sync,1717,583.7756832703294,21.95169033814798,38974.445095976,5727.163998232042
sync,1718,583.7460881610609,21.95151154690026,38973.21505287325,5726.94179318345
sync,1719,583.7164981253068,21.951332695041927,38971.98547295214,5726.71961086308
sync,1720,583.6869089618717,21.95115378794532,38970.756225388475,5726.497450414911
sync,1721,583.6573301905324,21.950974822298836,38969.52748315564,5726.2753123552575
sync,1722,583.6277592591998,21.950795796983552,38968.29889034342,5726.053196320347
sync,1723,583.5981924465959,21.95061672009926,38967.070579916835,5725.831103314783
sync,1724,583.5686195848219,21.950437584192827,38965.842537462304,5725.609031970118
sync,1725,583.539057751007,21.950258391524144,38964.614742129175,5725.386983072463
sync,1726,583.509504053672,21.950079143266134,38963.38719600734,5725.164955379711
sync,1727,583.4799518941574,21.949899836315254,38962.16007991148,5724.942951505119
sync,1728,583.4504143507643,21.949720475072883,38960.93310775138,5724.720968364193
sync,1729,583.4208728607612,21.949541058467506,38959.706256825346,5724.499008476605
sync,1730,583.3913312186364,21.94936158551752,38958.47947212512,5724.277069914273
sync,1731,583.3617999726181,21.949182057132195,38957.253044988836,5724.055154185623
sync,1732,583.3322755436872,21.949002471670372,38956.02706870493,5723.833259247675
sync,1733,583.3027570583811,21.948822832073134,38954.801692610774,5723.611387535443
sync,1734,583.2732381124569,21.94864313790081,38953.57626104034,5723.389538136217
sync,1735,583.243731433625,21.94846338620789,38952.35091206972,5723.167710280602
sync,1736,583.21421423368,21.948283582943418,38951.1258095581,5722.945904379679
sync,1737,583.184712068678,21.948103722173304,38949.90124783318,5722.724120417894
sync,1738,583.1552169527674,21.94792380765561,38948.67722304524,5722.502359735695
sync,1739,583.1257293884241,21.947743840788743,38947.45340229904,5722.280619498155
sync,1740,583.096244477178,21.947563816107397,38946.22955079079,5722.058902431775
sync,1741,583.0667541396239,21.94738373775482,38945.005903613055,5721.837206647805
sync,1742,583.0372839548583,21.947203607579706,38943.78262052583,5721.615534019998
sync,1743,583.0078029434657,21.947023422100166,38942.559827430436,5721.393882027557
sync,1744,582.9783468455275,21.946843183115785,38941.33735278324,5721.172253292002
sync,1745,582.9488820097306,21.946662890103344,38940.11514096566,5720.9506452872865
sync,1746,582.9194231702783,21.946482543301535,38938.89288457994,5720.729060047566
sync,1747,582.8899624553089,21.946302143629687,38937.67100891318,5720.507496738496
sync,1748,582.8605140982739,21.946121691644958,38936.44942198774,5720.285955815088
sync,1749,582.8310741208234,21.94594118459285,38935.22826596523,5720.0644357829415
sync,1750,582.8016305728703,21.94576062576595,38934.00756292577,5719.842938063953
sync,1751,582.7722015150379,21.945580011318274,38932.78676448071,5719.621462193779
sync,1752,582.7427697814126,21.945399349362106,38931.566294688724,5719.400009042106
sync,1753,582.7133474043117,21.94521863168733,38930.34581158165,5719.178577435882
sync,1754,582.6839277490266,21.945037860815237,38929.1259778292,5718.957167108818
sync,1755,582.6545149722292,21.94485704099611,38927.90630862608,5718.735778266673
sync,1756,582.6251070835333,21.944676166182543,38926.68700843666,5718.514412305768
sync,1757,582.5957031629721,21.94449524099001,38925.46760784487,5718.293067983354
sync,1758,582.5663020306998,21.944314261150723,38924.2485808145,5718.071745317282
sync,1759,582.5369074831724,21.944133234858796,38923.029998555394,5717.850444261901
sync,1760,582.5075108068477,21.943952154173477,38921.8117751283,5717.629165039122
sync,1761,582.4781267332027,21.943771019234305,38920.594045354555,5717.407907491674
sync,1762,582.44875016574,21.94358983584286,38919.376469102106,5717.186671815045
sync,1763,582.4193785446585,21.943408599874296,38918.15915774137,5716.9654584779155
sync,1764,582.3899986871759,21.943227314513592,38916.9421286184,5716.744266491725
sync,1765,582.3606328211463,21.943045978210105,38915.72534604857,5716.52309633709
sync,1766,582.3312705722971,21.942864588668854,38914.50880256206,5716.301947193152
sync,1767,582.3019132067465,21.942683152024195,38913.29268375443,5716.080820997666
sync,1768,582.2725690548398,21.942501661094948,38912.07670523064,5715.859715280226
sync,1769,582.2432212798591,21.942320122515348,38910.860833825755,5715.638632436271
sync,1770,582.2138736375222,21.942138532507823,38909.64503447019,5715.4175705178295
sync,1771,582.1845355480422,21.94195689101978,38908.42959897499,5715.196530693858
sync,1772,582.155205222472,21.94177520342491,38907.21460720379,5714.975511323287
sync,1773,582.125881393332,21.941593462397705,38906.00022033203,5714.754514754053
sync,1774,582.0965560322566,21.94141167202641,38904.78576085657,5714.533539937138
sync,1775,582.0672428191879,21.94122983348075,38903.57140398776,5714.312586020631
sync,1776,582.0379193017391,21.941047945224195,38902.357276904186,5714.09165389697
sync,1777,582.0086094790394,21.940866006954884,38901.14367875888,5713.870743073215
sync,1778,581.9793090968122,21.940684019734473,38899.93061223005,5713.649854935278
sync,1779,581.9500148135817,21.940501984241116,38898.717749402655,5713.4289873564485
sync,1780,581.9207244210472,21.940319898520027,38897.50485297337,5713.208142299857
sync,1781,581.8914268386857,21.94013776218912,38896.29216920441,5712.987317746557
sync,1782,581.8621503809245,21.939955579747384,38895.07984252475,5712.766516028658
sync,1783,581.8328637920127,21.939773346801847,38893.86800345013,5712.545734722699
sync,1784,581.8035984041019,21.939591067318272,38892.65646818935,5712.3249761479565
sync,1785,581.7743306011887,21.93940873885551,38891.4451938132,5712.104237997478
sync,1786,581.7450644685993,21.939226362496594,38890.23388677791,5711.883522306819
sync,1787,581.7157968677408,21.939043936807046,38889.02293682254,5711.66282773076
sync,1788,581.6865418981787,21.93886146532409,38887.81230739556,5711.442155283542
sync,1789,581.6572951022139,21.938678942896942,38886.602083849786,5711.221503364785
sync,1790,581.6280453534757,21.938496373995022,38885.39230538265,5711.000873411493
sync,1791,581.5988071357029,21.93831375942305,38884.18243204698,5710.780264617767
sync,1792,581.5695701067795,21.93813109364205,38882.972889058736,5710.559678266829
sync,1793,581.5403388103899,21.937948381387372,38881.76333541745,5710.339113350206
sync,1794,581.5111115402918,21.93776562512896,38880.55440670728,5710.118568810145
sync,1795,581.4818897778138,21.937582818822797,38879.34566878328,5709.898045466842
sync,1796,581.452674834688,21.937399967378607,38878.137279894494,5709.677544444994
sync,1797,581.423463685964,21.937217066162212,38876.92878211116,5709.457064992108
sync,1798,581.3942535302702,21.937034118617593,38875.720664077075,5709.236606406929
sync,1799,581.3650517800921,21.936851125039812,38874.5130037292,5709.016169337777
sync,1800,581.3358485861843,21.936668086854507,38873.30569166567,5708.7957535051255
sync,1801,581.3066543694981,21.936485000306728,38872.09884204506,5708.575359433796
sync,1802,581.2774703271579,21.936301868654304,38870.892163924924,5708.354986008485
sync,1803,581.2482895055963,21.936118686493455,38869.68573912725,5708.134634828354
sync,1804,581.2191069927346,21.935935464331905,38868.47958212548,5707.9143048031065
sync,1805,581.189932280433,21.935752191925882,38867.27367742696,5707.6939963158575
sync,1806,581.160763686613,21.935568875274406,38866.068025786175,5707.47370825816
sync,1807,581.1315982198222,21.93538551302645,38864.86281286426,5707.25344271634
sync,1808,581.1024475964863,21.935202103297158,38863.65770169799,5707.033197393079
sync,1809,581.0732924141937,21.935018650944798,38862.45269058329,5706.812974402193
sync,1810,581.0441365401936,21.93483515163811,38861.24776267989,5706.592772169673
sync,1811,581.0149920754064,21.934651606275672,38860.04318655971,5706.372591702388
sync,1812,580.9858551051137,21.93446801694424,38858.83906052847,5706.152431042112
sync,1813,580.9567224454765,21.93428438062313,38857.635522882745,5705.932293152863
sync,1814,580.9275902845825,21.934100702246475,38856.43193884135,5705.712176366876
sync,1815,580.8984661562642,21.933916975932092,38855.228431012074,5705.492080634328
sync,1816,580.869337274787,21.933733205985956,38854.02514486772,5705.272005644268
sync,1817,580.8402189036443,21.933549393073346,38852.822392529975,5705.0519520356565
sync,1818,580.8111108751648,21.933365533139273,38851.62017124763,5704.831920642437
sync,1819,580.7820096596517,21.933181631180492,38850.418169601355,5704.611909332839
sync,1820,580.7529108840703,21.932997683530264,38849.21612557721,5704.391920038524
sync,1821,580.7238048394318,21.932813692392045,38848.01429130196,5704.171951181206
sync,1822,580.6947194805849,21.932629656198998,38846.81281560002,5703.952004763498
sync,1823,580.6656242270608,21.932445577402184,38845.61179513026,5703.732078124787
sync,1824,580.6365515933587,21.932261451427717,38844.411083764404,5703.512173362662
sync,1825,580.6074739133762,21.9320772860161,38843.21062203743,5703.292289386552
sync,1826,580.5784020888539,21.93189307504376,38842.01014867612,5703.072426973482
sync,1827,580.5493253276384,21.93170881912488,38840.81002855828,5702.852586003827
sync,1828,580.5202627615942,21.931524519929397,38839.61021475251,5702.632765921961
sync,1829,580.4912079051197,21.931340179313228,38838.410821249854,5702.412966593453
sync,1830,580.462150319,21.931155793981965,38837.211858010516,5702.193188505879
sync,1831,580.4331060291437,21.930971369512548,38836.01279016227,5701.973431686723
sync,1832,580.4040590432127,21.930786898748796,38834.814059752,5701.753696424775
sync,1833,580.3750199803227,21.930602382667278,38833.61531043431,5701.533982511478
sync,1834,580.3459848574299,21.930417827376402,38832.41719122202,5701.314288575639
sync,1835,580.3169553009327,21.930233227486543,38831.219231610274,5701.094615887713
