sweep,mu_norm,mu_max_abs,message_eta_norm,message_eta_max_abs
7554,6.051744417360106,0.2631556588278572,756.6261145549486,68.33308925472564
7555,6.051228384319114,0.2631272650350235,756.6035349712306,68.32822712780327
7556,6.050712615440807,0.2630989457880552,756.580962266713,68.323365558208
7557,6.050196845765631,0.26307058036418596,756.558395833488,68.31850454414541
7558,6.0496813150780175,0.26304221164163333,756.5358345458138,68.31364411550243
7559,6.049165697739489,0.2630138639030722,756.5132755317243,68.30878417104913
7560,6.048650192819579,0.2629855240650933,756.4907218385642,68.30392483569013
7561,6.048134765308453,0.26295720160348846,756.4681733820339,68.29906607521067
7562,6.047619543061954,0.2629288357054044,756.4456302117854,68.29420786073884
7563,6.047104133702223,0.26290050733496567,756.4230923485433,68.28935015365613
7564,6.046589021373316,0.26287214281120463,756.4005597312138,68.2844929789731
7565,6.046073870421429,0.262843869338671,756.3780321890052,68.27963641728107
7566,6.045558929198733,0.26281551544204584,756.3555092672991,68.27478043732174
7567,6.045043786772556,0.26278718135218354,756.3329916669643,68.26992502359519
7568,6.0445286596055015,0.2627588400168083,756.3104800558858,68.26507008777175
7569,6.044013541908901,0.26273054627590126,756.2879729418863,68.26021573481124
7570,6.043498947736838,0.26270221124630055,756.2654716614976,68.25536191342407
7571,6.042984361645179,0.26267391978829424,756.2429744100298,68.25050868916148
7572,6.042469620416566,0.2626455684535985,756.2204797913004,68.24565600418128
7573,6.041954962102967,0.2626172827643959,756.1979897705675,68.24080387865726
7574,6.041440259436564,0.2625889766243724,756.175507553441,68.23595229030711
7575,6.040925860970825,0.2625606803471394,756.1530311364306,68.23110128885668
7576,6.04041134070944,0.26253236577281436,756.1305589644084,68.22625081009741
7577,6.039896996916256,0.26250408141760456,756.1080915326685,68.2214009097867
7578,6.039382630707445,0.2624757880392209,756.0856277268691,68.21655155977578
7579,6.038868464465408,0.26244751927302934,756.0631696686571,68.21170279192597
7580,6.038354157020306,0.26241922219261016,756.0407185651902,68.20685456322472
7581,6.037840180123285,0.2623909102008743,756.0182712463949,68.20200684639217
7582,6.037326072348505,0.26236264882587074,755.9958276042746,68.19715967591411
7583,6.036812178854842,0.2623343855389483,755.9733894035251,68.1923131076422
7584,6.036298362549086,0.2623061174732295,755.950956604342,68.18746711612826
7585,6.035784478261597,0.26227782102013003,755.928529467719,68.1826216282276
7586,6.0352704486882995,0.2622495620078669,755.9061069617236,68.17777669558912
7587,6.034756825674131,0.26222128162870784,755.8836907324603,68.17293232053262
7588,6.034243249372432,0.26219305967059814,755.8612782298948,68.16808854156962
7589,6.033729612860663,0.2621647636058979,755.8388707709184,68.16324530472973
7590,6.0332160047795425,0.2621365285424832,755.8164674452497,68.15840258672573
7591,6.032702530366192,0.2621082603656666,755.7940706373175,68.15356041189352
7592,6.032189305758998,0.26208003726446705,755.7716780926366,68.14871881589025
7593,6.031676196588377,0.26205175869969705,755.749290754337,68.14387774888728
7594,6.031162862608991,0.26202354223817914,755.7269081320806,68.13903727354597
7595,6.0306494304493,0.2619952665620739,755.7045289951628,68.13419732701023
7596,6.030136271742516,0.2619670746916415,755.6821566252474,68.12935794951713
7597,6.029623097402996,0.2619388273064906,755.6597904641546,68.12451912004644
7598,6.029110192057933,0.2619105894290189,755.6374292029611,68.11968087324004
7599,6.028597176174546,0.26188236014240285,755.6150700457564,68.11484309748845
7600,6.028084262365455,0.26185414137191704,755.5927164594825,68.1100059338552
7601,6.027571425316574,0.261825942021565,755.5703677235292,68.10516934938056
7602,6.027058805641598,0.2617977005188759,755.548024845761,68.10033330975666
7603,6.026545995959668,0.26176949697023455,755.5256874388588,68.09549776463825
7604,6.026033508519015,0.26174125366333734,755.5033549915383,68.09066274548964
7605,6.025520953957351,0.2617131021365498,755.4810272368923,68.08582834820433
7606,6.025008601510326,0.26168486934785706,755.458704031099,68.08099453037562
